timestamp,node,cpu_pct,cpu_pods,mem_pct,mem_pods,io_read_bytes_per_sec,io_write_bytes_per_sec,io_pods
1786083255.2616537,node-1,7.8,"{prometheus-prometheus-node-exporter-l65bs"": 0.02",0.99,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 17543168.0",0.0,59422.41,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083255.482874,node-0,0.42,"{speaker-kxvm6"": 0.04",0.56,"{speaker-kxvm6"": {""bytes"": 27906048.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083255.9619656,node-2,58.68,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.6,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 12996608.0",0.0,35846.6,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083256.2667522,node-1,7.8,"{prometheus-prometheus-node-exporter-l65bs"": 0.02",0.99,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 17543168.0",0.0,59422.41,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083256.4877393,node-0,0.42,"{speaker-kxvm6"": 0.04",0.56,"{speaker-kxvm6"": {""bytes"": 27906048.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083256.9672227,node-2,58.68,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.6,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 12996608.0",0.0,35846.6,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083257.273154,node-1,7.8,"{prometheus-prometheus-node-exporter-l65bs"": 0.02",0.99,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 17543168.0",0.0,59422.41,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083257.4920232,node-0,0.37,"{speaker-kxvm6"": 0.03",0.56,"{speaker-kxvm6"": {""bytes"": 29069312.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083257.9721131,node-2,58.68,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.6,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 12996608.0",0.0,35846.6,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083258.2777822,node-1,7.8,"{prometheus-prometheus-node-exporter-l65bs"": 0.02",0.99,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 17543168.0",0.0,59422.41,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083258.4966955,node-0,0.37,"{speaker-kxvm6"": 0.03",0.56,"{speaker-kxvm6"": {""bytes"": 29069312.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083258.9771369,node-2,3.37,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.6,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 13000704.0",0.0,12508.23,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083259.2824023,node-1,1.0,"{prometheus-prometheus-node-exporter-l65bs"": 0.0",0.98,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 17543168.0",0.0,13087.68,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083259.5011392,node-0,0.37,"{speaker-kxvm6"": 0.03",0.56,"{speaker-kxvm6"": {""bytes"": 29069312.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083259.981812,node-2,3.37,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.6,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 13000704.0",0.0,12508.23,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083260.2868657,node-1,1.0,"{prometheus-prometheus-node-exporter-l65bs"": 0.0",0.98,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 17543168.0",0.0,13087.68,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083260.5054252,node-0,0.37,"{speaker-kxvm6"": 0.03",0.56,"{speaker-kxvm6"": {""bytes"": 29069312.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083260.9866688,node-2,3.37,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.6,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 13000704.0",0.0,12508.23,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083261.2914386,node-1,1.0,"{prometheus-prometheus-node-exporter-l65bs"": 0.0",0.98,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 17543168.0",0.0,13087.68,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083261.5096436,node-0,0.37,"{speaker-kxvm6"": 0.03",0.56,"{speaker-kxvm6"": {""bytes"": 29069312.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083261.991421,node-2,3.37,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.6,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 13000704.0",0.0,12508.23,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083262.2961056,node-1,1.0,"{prometheus-prometheus-node-exporter-l65bs"": 0.0",0.98,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 17543168.0",0.0,13087.68,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083262.513931,node-0,0.37,"{speaker-kxvm6"": 0.03",0.56,"{speaker-kxvm6"": {""bytes"": 29069312.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083262.9968138,node-2,3.37,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.6,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 13000704.0",0.0,12508.23,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083263.3007095,node-1,1.0,"{prometheus-prometheus-node-exporter-l65bs"": 0.0",0.98,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 17543168.0",0.0,13087.68,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083263.5180066,node-0,0.37,"{speaker-kxvm6"": 0.03",0.56,"{speaker-kxvm6"": {""bytes"": 29069312.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083264.001777,node-2,3.37,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.6,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 13000704.0",0.0,12508.23,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083264.3055809,node-1,1.0,"{prometheus-prometheus-node-exporter-l65bs"": 0.0",0.98,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 17543168.0",0.0,13087.68,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083264.525578,node-0,0.37,"{speaker-kxvm6"": 0.03",0.56,"{speaker-kxvm6"": {""bytes"": 29069312.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083265.0060139,node-2,3.37,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.6,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 13000704.0",0.0,12508.23,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083265.3101025,node-1,1.0,"{prometheus-prometheus-node-exporter-l65bs"": 0.0",0.98,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 17543168.0",0.0,13087.68,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083265.530847,node-0,0.37,"{speaker-kxvm6"": 0.03",0.56,"{speaker-kxvm6"": {""bytes"": 29069312.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083266.0109265,node-2,3.37,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.6,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 13000704.0",0.0,12508.23,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083266.314784,node-1,1.0,"{prometheus-prometheus-node-exporter-l65bs"": 0.0",0.98,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 17543168.0",0.0,13087.68,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083266.5349686,node-0,0.37,"{speaker-kxvm6"": 0.03",0.56,"{speaker-kxvm6"": {""bytes"": 29069312.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083267.015283,node-2,3.37,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.6,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 13000704.0",0.0,12508.23,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083267.3190136,node-1,1.0,"{prometheus-prometheus-node-exporter-l65bs"": 0.0",0.98,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 17543168.0",0.0,13087.68,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083267.5383132,node-0,0.34,"{speaker-kxvm6"": 0.03",0.56,"{speaker-kxvm6"": {""bytes"": 29650944.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083268.0198677,node-2,3.37,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.6,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 13000704.0",0.0,12508.23,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083268.3234348,node-1,1.0,"{prometheus-prometheus-node-exporter-l65bs"": 0.0",0.98,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 17543168.0",0.0,13087.68,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083268.5424566,node-0,0.34,"{speaker-kxvm6"": 0.03",0.56,"{speaker-kxvm6"": {""bytes"": 29650944.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083269.0245378,node-2,0.22,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.6,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 13000704.0",0.0,846.24,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083269.3278468,node-1,0.52,"{prometheus-prometheus-node-exporter-l65bs"": 0.0",0.99,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 17543168.0",0.0,0.0,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083269.546896,node-0,0.34,"{speaker-kxvm6"": 0.03",0.56,"{speaker-kxvm6"": {""bytes"": 29650944.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083270.029303,node-2,0.22,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.6,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 13000704.0",0.0,846.24,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083270.332629,node-1,0.52,"{prometheus-prometheus-node-exporter-l65bs"": 0.0",0.99,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 17543168.0",0.0,0.0,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083270.550905,node-0,0.34,"{speaker-kxvm6"": 0.03",0.56,"{speaker-kxvm6"": {""bytes"": 29650944.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083271.0341566,node-2,0.22,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.6,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 13000704.0",0.0,846.24,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083271.3371341,node-1,0.52,"{prometheus-prometheus-node-exporter-l65bs"": 0.0",0.99,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 17543168.0",0.0,0.0,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083271.5551178,node-0,0.34,"{speaker-kxvm6"": 0.03",0.56,"{speaker-kxvm6"": {""bytes"": 29650944.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083272.0390756,node-2,0.22,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.6,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 13000704.0",0.0,846.24,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083272.3422725,node-1,0.52,"{prometheus-prometheus-node-exporter-l65bs"": 0.0",0.99,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 17543168.0",0.0,0.0,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083272.5611126,node-0,0.34,"{speaker-kxvm6"": 0.03",0.56,"{speaker-kxvm6"": {""bytes"": 29650944.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786083273.0441842,node-2,0.22,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.6,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 13000704.0",0.0,846.24,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786083273.3468342,node-1,0.52,"{prometheus-prometheus-node-exporter-l65bs"": 0.0",0.99,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 17543168.0",0.0,0.0,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786083273.5655491,node-0,0.34,"{speaker-kxvm6"": 0.03",0.56,"{speaker-kxvm6"": {""bytes"": 29650944.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
